ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1416380132.72063,dbt3,9396,10,mark,psql,,-1,2014-11-19 07:55:32.719056+01,2014-11-19 07:55:32.720528+01,2014-11-19 07:55:32.720528+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 07:55:32.720532+01
1416380132.72063,dbt3,9397,10,mark,psql,,-1,2014-11-19 07:55:32.719206+01,2014-11-19 07:55:32.720564+01,2014-11-19 07:55:32.720564+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 07:55:32.720568+01
1416380132.72063,dbt3,9398,10,mark,psql,,-1,2014-11-19 07:55:32.71927+01,2014-11-19 07:55:32.720631+01,2014-11-19 07:55:32.720631+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 07:55:32.720635+01
1416380132.72063,dbt3,9399,10,mark,psql,,-1,2014-11-19 07:55:32.719387+01,2014-11-19 07:55:32.720902+01,2014-11-19 07:55:32.7211+01,f,"EXPLAIN
select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'MOZAMBIQUE'
group by
	s_name
order by
	numwait desc,
	s_name
LIMIT 100;",active,2014-11-19 07:55:32.721102+01
1416380132.72063,dbt3,9400,10,mark,psql,,-1,2014-11-19 07:55:32.719491+01,2014-11-19 07:55:32.720878+01,2014-11-19 07:55:32.720878+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 07:55:32.720882+01
1416380132.72063,dbt3,9402,10,mark,psql,,-1,2014-11-19 07:55:32.719568+01,2014-11-19 07:55:32.720939+01,2014-11-19 07:55:32.720939+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 07:55:32.720943+01
1416380132.72063,dbt3,9403,10,mark,psql,,-1,2014-11-19 07:55:32.71969+01,2014-11-19 07:55:32.721181+01,2014-11-19 07:55:32.721299+01,f,"EXPLAIN
select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1995-01-01'
	and l_shipdate < cast(date '1995-01-01' + interval '1 year' as date)
	and l_discount between 0.04 - 0.01 and 0.04 + 0.01
	and l_quantity < 25;",active,2014-11-19 07:55:32.7213+01
1416380192.72299,dbt3,9794,10,mark,psql,,-1,2014-11-19 07:56:31.204194+01,2014-11-19 07:56:31.205601+01,2014-11-19 07:56:31.205784+01,f,"select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%turquoise%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",active,2014-11-19 07:56:31.205786+01
1416380192.72299,dbt3,9763,10,mark,psql,,-1,2014-11-19 07:56:11.632259+01,2014-11-19 07:56:11.633705+01,2014-11-19 07:56:11.633864+01,f,"select
	l_orderkey,
	sum(l_extendedprice * (1 - l_discount)) as revenue,
	o_orderdate,
	o_shippriority
from
	customer,
	orders,
	lineitem
where
	c_mktsegment = 'FURNITURE'
	and c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and o_orderdate < date '1995-03-09'
	and l_shipdate > date '1995-03-09'
group by
	l_orderkey,
	o_orderdate,
	o_shippriority
order by
	revenue desc,
	o_orderdate
LIMIT 10;",active,2014-11-19 07:56:11.633865+01
1416380192.72299,dbt3,9784,10,mark,psql,,-1,2014-11-19 07:56:27.137488+01,2014-11-19 07:56:27.140634+01,2014-11-19 07:56:27.140934+01,f,"COPY lineitem
FROM '/AXLE/mark/dbt3/dss/lineitem.tbl.u4'
USING DELIMITERS '|';",active,2014-11-19 07:56:27.140936+01
1416380192.72299,dbt3,9803,10,mark,psql,,-1,2014-11-19 07:56:32.721218+01,2014-11-19 07:56:32.72305+01,2014-11-19 07:56:32.72305+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2014-11-19 07:56:32.723054+01
1416380192.72299,dbt3,9804,10,mark,psql,,-1,2014-11-19 07:56:32.721303+01,2014-11-19 07:56:32.72299+01,2014-11-19 07:56:32.72299+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-19 07:56:32.722994+01
