ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416380132.72056,template1,0,0,0,0,0,0,0,0,0,0
1416380132.72056,template0,0,0,0,0,0,0,0,0,0,0
1416380132.72056,postgres,0,872,7,4942,44801,403131,17754,0,0,0
1416380132.72056,dbt3,7,34310,0,1475551219,11152572386,84173004241,16568096187,619168625,6077,10886148
1416380192.72309,template1,0,0,0,0,0,0,0,0,0,0
1416380192.72309,template0,0,0,0,0,0,0,0,0,0,0
1416380192.72309,postgres,0,874,7,4970,44831,404057,17765,0,0,0
1416380192.72309,dbt3,8,34488,0,1479773605,11168935810,84327162680,16634968282,619258968,6126,10961251
1416380252.72812,template1,0,0,0,0,0,0,0,0,0,0
1416380252.72812,template0,0,0,0,0,0,0,0,0,0,0
1416380252.72812,postgres,0,876,7,4998,44861,404983,17776,0,0,0
1416380252.72812,dbt3,7,34524,0,1481332696,11174124326,84614107710,16635272044,619348818,6131,11035997
1416380312.72685,template1,0,0,0,0,0,0,0,0,0,0
1416380312.72685,template0,0,0,0,0,0,0,0,0,0,0
1416380312.72685,postgres,0,878,7,5026,44891,405909,17787,0,0,0
1416380312.72685,dbt3,7,34584,0,1485757303,11222569998,84682630643,16676902232,619348826,6139,11035997
1416380372.72881,template1,0,0,0,0,0,0,0,0,0,0
1416380372.72881,template0,0,0,0,0,0,0,0,0,0,0
1416380372.72881,postgres,0,880,7,5054,44921,406835,17798,0,0,0
1416380372.72881,dbt3,7,34644,0,1489910791,11229334748,84765707672,16706818333,619348864,6149,11036027
1416380432.73036,template1,0,0,0,0,0,0,0,0,0,0
1416380432.73036,template0,0,0,0,0,0,0,0,0,0,0
1416380432.73036,postgres,0,882,7,5082,44951,407761,17809,0,0,0
1416380432.73036,dbt3,7,34706,0,1492583700,11238885582,84842050284,16729276704,619348872,6160,11036027
1416380492.73296,template1,0,0,0,0,0,0,0,0,0,0
1416380492.73296,template0,0,0,0,0,0,0,0,0,0,0
1416380492.73296,postgres,0,884,7,5110,44981,408687,17820,0,0,0
1416380492.73296,dbt3,7,34724,0,1493733679,11240166971,84978527975,16729279073,619348873,6161,11036027
1416380552.73397,template1,0,0,0,0,0,0,0,0,0,0
1416380552.73397,template0,0,0,0,0,0,0,0,0,0,0
1416380552.73397,postgres,0,886,7,5130,45019,409613,17831,0,0,0
1416380552.73397,dbt3,7,34760,0,1496285859,11279786083,85084657148,16750407184,619348877,6165,11036027
1416380612.73577,template1,0,0,0,0,0,0,0,0,0,0
1416380612.73577,template0,0,0,0,0,0,0,0,0,0,0
1416380612.73577,postgres,0,888,7,5158,45049,410539,17842,0,0,0
1416380612.73577,dbt3,3,34798,0,1498365404,11286909871,85224393387,16755164148,619348881,6171,11036027
